order_id,date,time,hour,day name,year,month name,day part
5758,2015-04-07,2025-11-21 14:29:55,14,Tuesday,2015,April,Afternoon
5759,2015-04-07,2025-11-21 14:35:44,14,Tuesday,2015,April,Afternoon
5760,2015-04-07,2025-11-21 14:37:43,14,Tuesday,2015,April,Afternoon
5761,2015-04-07,2025-11-21 14:51:02,14,Tuesday,2015,April,Afternoon
5762,2015-04-07,2025-11-21 14:59:31,14,Tuesday,2015,April,Afternoon
5763,2015-04-07,2025-11-21 15:32:57,15,Tuesday,2015,April,Afternoon
5764,2015-04-07,2025-11-21 15:45:47,15,Tuesday,2015,April,Afternoon
5765,2015-04-07,2025-11-21 16:23:10,16,Tuesday,2015,April,Afternoon
5766,2015-04-07,2025-11-21 16:24:11,16,Tuesday,2015,April,Afternoon
5767,2015-04-07,2025-11-21 16:33:34,16,Tuesday,2015,April,Afternoon
5768,2015-04-07,2025-11-21 16:35:54,16,Tuesday,2015,April,Afternoon
5769,2015-04-07,2025-11-21 16:43:46,16,Tuesday,2015,April,Afternoon
5770,2015-04-07,2025-11-21 16:58:37,16,Tuesday,2015,April,Afternoon
5771,2015-04-07,2025-11-21 17:22:22,17,Tuesday,2015,April,Evening
5772,2015-04-07,2025-11-21 17:28:34,17,Tuesday,2015,April,Evening
5773,2015-04-07,2025-11-21 17:43:39,17,Tuesday,2015,April,Evening
5774,2015-04-07,2025-11-21 17:45:40,17,Tuesday,2015,April,Evening
5775,2015-04-07,2025-11-21 17:49:16,17,Tuesday,2015,April,Evening
5776,2015-04-07,2025-11-21 17:50:59,17,Tuesday,2015,April,Evening
5777,2015-04-07,2025-11-21 18:00:25,18,Tuesday,2015,April,Evening
5778,2015-04-07,2025-11-21 18:06:32,18,Tuesday,2015,April,Evening
5779,2015-04-07,2025-11-21 18:10:19,18,Tuesday,2015,April,Evening
5780,2015-04-07,2025-11-21 18:19:40,18,Tuesday,2015,April,Evening
5781,2015-04-07,2025-11-21 18:23:39,18,Tuesday,2015,April,Evening
5782,2015-04-07,2025-11-21 18:29:24,18,Tuesday,2015,April,Evening
5783,2015-04-07,2025-11-21 18:42:32,18,Tuesday,2015,April,Evening
5784,2015-04-07,2025-11-21 18:54:29,18,Tuesday,2015,April,Evening
5785,2015-04-07,2025-11-21 18:59:03,18,Tuesday,2015,April,Evening
5786,2015-04-07,2025-11-21 19:03:46,19,Tuesday,2015,April,Evening
5787,2015-04-07,2025-11-21 19:17:28,19,Tuesday,2015,April,Evening
5788,2015-04-07,2025-11-21 20:32:57,20,Tuesday,2015,April,Evening
5789,2015-04-07,2025-11-21 20:42:36,20,Tuesday,2015,April,Evening
5790,2015-04-07,2025-11-21 20:44:10,20,Tuesday,2015,April,Evening
5791,2015-04-07,2025-11-21 20:54:24,20,Tuesday,2015,April,Evening
5792,2015-04-07,2025-11-21 20:56:16,20,Tuesday,2015,April,Evening
5793,2015-04-07,2025-11-21 21:18:23,21,Tuesday,2015,April,Night
5794,2015-04-07,2025-11-21 21:21:33,21,Tuesday,2015,April,Night
5795,2015-04-07,2025-11-21 21:30:19,21,Tuesday,2015,April,Night
5796,2015-04-07,2025-11-21 21:41:31,21,Tuesday,2015,April,Night
5797,2015-04-07,2025-11-21 22:12:53,22,Tuesday,2015,April,Night
5798,2015-04-07,2025-11-21 22:19:54,22,Tuesday,2015,April,Night
5799,2015-04-07,2025-11-21 22:25:10,22,Tuesday,2015,April,Night
5800,2015-04-07,2025-11-21 22:45:55,22,Tuesday,2015,April,Night
5801,2015-04-08,2025-11-21 11:26:25,11,Wednesday,2015,April,Morning
5802,2015-04-08,2025-11-21 11:29:19,11,Wednesday,2015,April,Morning
5803,2015-04-08,2025-11-21 11:48:16,11,Wednesday,2015,April,Morning
5804,2015-04-08,2025-11-21 11:54:55,11,Wednesday,2015,April,Morning
5805,2015-04-08,2025-11-21 11:55:39,11,Wednesday,2015,April,Morning
5806,2015-04-08,2025-11-21 12:02:59,12,Wednesday,2015,April,Afternoon
5807,2015-04-08,2025-11-21 12:17:46,12,Wednesday,2015,April,Afternoon
5808,2015-04-08,2025-11-21 12:21:46,12,Wednesday,2015,April,Afternoon
5809,2015-04-08,2025-11-21 12:52:36,12,Wednesday,2015,April,Afternoon
5810,2015-04-08,2025-11-21 13:01:08,13,Wednesday,2015,April,Afternoon
5811,2015-04-08,2025-11-21 13:04:04,13,Wednesday,2015,April,Afternoon
5812,2015-04-08,2025-11-21 13:05:07,13,Wednesday,2015,April,Afternoon
5813,2015-04-08,2025-11-21 13:09:08,13,Wednesday,2015,April,Afternoon
5814,2015-04-08,2025-11-21 13:09:22,13,Wednesday,2015,April,Afternoon
5815,2015-04-08,2025-11-21 13:21:49,13,Wednesday,2015,April,Afternoon
5816,2015-04-08,2025-11-21 13:28:52,13,Wednesday,2015,April,Afternoon
5817,2015-04-08,2025-11-21 13:35:27,13,Wednesday,2015,April,Afternoon
5818,2015-04-08,2025-11-21 13:43:06,13,Wednesday,2015,April,Afternoon
5819,2015-04-08,2025-11-21 13:51:06,13,Wednesday,2015,April,Afternoon
5820,2015-04-08,2025-11-21 13:51:43,13,Wednesday,2015,April,Afternoon
5821,2015-04-08,2025-11-21 13:57:22,13,Wednesday,2015,April,Afternoon
5822,2015-04-08,2025-11-21 14:17:43,14,Wednesday,2015,April,Afternoon
5823,2015-04-08,2025-11-21 15:06:11,15,Wednesday,2015,April,Afternoon
5824,2015-04-08,2025-11-21 15:07:05,15,Wednesday,2015,April,Afternoon
5825,2015-04-08,2025-11-21 15:09:55,15,Wednesday,2015,April,Afternoon
5826,2015-04-08,2025-11-21 15:38:11,15,Wednesday,2015,April,Afternoon
5827,2015-04-08,2025-11-21 15:47:11,15,Wednesday,2015,April,Afternoon
5828,2015-04-08,2025-11-21 15:48:10,15,Wednesday,2015,April,Afternoon
5829,2015-04-08,2025-11-21 16:03:51,16,Wednesday,2015,April,Afternoon
5830,2015-04-08,2025-11-21 16:15:22,16,Wednesday,2015,April,Afternoon
5831,2015-04-08,2025-11-21 16:24:23,16,Wednesday,2015,April,Afternoon
5832,2015-04-08,2025-11-21 16:30:57,16,Wednesday,2015,April,Afternoon
5833,2015-04-08,2025-11-21 16:55:41,16,Wednesday,2015,April,Afternoon
5834,2015-04-08,2025-11-21 17:02:23,17,Wednesday,2015,April,Evening
5835,2015-04-08,2025-11-21 17:06:25,17,Wednesday,2015,April,Evening
5836,2015-04-08,2025-11-21 17:08:13,17,Wednesday,2015,April,Evening
5837,2015-04-08,2025-11-21 17:20:27,17,Wednesday,2015,April,Evening
5838,2015-04-08,2025-11-21 17:26:47,17,Wednesday,2015,April,Evening
5839,2015-04-08,2025-11-21 17:28:26,17,Wednesday,2015,April,Evening
5840,2015-04-08,2025-11-21 17:34:25,17,Wednesday,2015,April,Evening
5841,2015-04-08,2025-11-21 17:51:27,17,Wednesday,2015,April,Evening
5842,2015-04-08,2025-11-21 17:52:51,17,Wednesday,2015,April,Evening
5843,2015-04-08,2025-11-21 18:01:46,18,Wednesday,2015,April,Evening
5844,2015-04-08,2025-11-21 18:05:09,18,Wednesday,2015,April,Evening
5845,2015-04-08,2025-11-21 18:12:41,18,Wednesday,2015,April,Evening
5846,2015-04-08,2025-11-21 18:13:18,18,Wednesday,2015,April,Evening
5847,2015-04-08,2025-11-21 18:15:13,18,Wednesday,2015,April,Evening
5848,2015-04-08,2025-11-21 18:56:59,18,Wednesday,2015,April,Evening
5849,2015-04-08,2025-11-21 19:15:14,19,Wednesday,2015,April,Evening
5850,2015-04-08,2025-11-21 19:20:06,19,Wednesday,2015,April,Evening
5851,2015-04-08,2025-11-21 19:20:09,19,Wednesday,2015,April,Evening
5852,2015-04-08,2025-11-21 19:53:47,19,Wednesday,2015,April,Evening
5853,2015-04-08,2025-11-21 19:56:04,19,Wednesday,2015,April,Evening
5854,2015-04-08,2025-11-21 20:55:54,20,Wednesday,2015,April,Evening
5855,2015-04-08,2025-11-21 21:04:10,21,Wednesday,2015,April,Night
5856,2015-04-08,2025-11-21 21:10:21,21,Wednesday,2015,April,Night
5857,2015-04-08,2025-11-21 21:40:16,21,Wednesday,2015,April,Night
5858,2015-04-08,2025-11-21 21:50:44,21,Wednesday,2015,April,Night
5859,2015-04-08,2025-11-21 21:54:12,21,Wednesday,2015,April,Night
5860,2015-04-08,2025-11-21 22:15:29,22,Wednesday,2015,April,Night
5861,2015-04-09,2025-11-21 11:21:39,11,Thursday,2015,April,Morning
5862,2015-04-09,2025-11-21 11:24:46,11,Thursday,2015,April,Morning
5863,2015-04-09,2025-11-21 11:28:53,11,Thursday,2015,April,Morning
5864,2015-04-09,2025-11-21 11:46:08,11,Thursday,2015,April,Morning
5865,2015-04-09,2025-11-21 11:49:03,11,Thursday,2015,April,Morning
5866,2015-04-09,2025-11-21 11:56:03,11,Thursday,2015,April,Morning
5867,2015-04-09,2025-11-21 12:13:12,12,Thursday,2015,April,Afternoon
5868,2015-04-09,2025-11-21 12:18:34,12,Thursday,2015,April,Afternoon
5869,2015-04-09,2025-11-21 12:35:29,12,Thursday,2015,April,Afternoon
5870,2015-04-09,2025-11-21 12:43:36,12,Thursday,2015,April,Afternoon
5871,2015-04-09,2025-11-21 13:04:30,13,Thursday,2015,April,Afternoon
5872,2015-04-09,2025-11-21 13:07:26,13,Thursday,2015,April,Afternoon
5873,2015-04-09,2025-11-21 13:24:08,13,Thursday,2015,April,Afternoon
5874,2015-04-09,2025-11-21 13:31:53,13,Thursday,2015,April,Afternoon
5875,2015-04-09,2025-11-21 13:43:54,13,Thursday,2015,April,Afternoon
5876,2015-04-09,2025-11-21 13:58:09,13,Thursday,2015,April,Afternoon
5877,2015-04-09,2025-11-21 14:01:00,14,Thursday,2015,April,Afternoon
5878,2015-04-09,2025-11-21 14:08:57,14,Thursday,2015,April,Afternoon
5879,2015-04-09,2025-11-21 14:29:46,14,Thursday,2015,April,Afternoon
5880,2015-04-09,2025-11-21 14:31:22,14,Thursday,2015,April,Afternoon
5881,2015-04-09,2025-11-21 15:15:22,15,Thursday,2015,April,Afternoon
5882,2015-04-09,2025-11-21 15:42:13,15,Thursday,2015,April,Afternoon
5883,2015-04-09,2025-11-21 15:51:48,15,Thursday,2015,April,Afternoon
5884,2015-04-09,2025-11-21 16:19:05,16,Thursday,2015,April,Afternoon
5885,2015-04-09,2025-11-21 16:26:34,16,Thursday,2015,April,Afternoon
5886,2015-04-09,2025-11-21 16:27:39,16,Thursday,2015,April,Afternoon
5887,2015-04-09,2025-11-21 16:47:58,16,Thursday,2015,April,Afternoon
5888,2015-04-09,2025-11-21 16:52:15,16,Thursday,2015,April,Afternoon
5889,2015-04-09,2025-11-21 16:55:07,16,Thursday,2015,April,Afternoon
5890,2015-04-09,2025-11-21 17:03:47,17,Thursday,2015,April,Evening
5891,2015-04-09,2025-11-21 17:17:40,17,Thursday,2015,April,Evening
5892,2015-04-09,2025-11-21 17:35:32,17,Thursday,2015,April,Evening
5893,2015-04-09,2025-11-21 17:35:35,17,Thursday,2015,April,Evening
5894,2015-04-09,2025-11-21 17:56:22,17,Thursday,2015,April,Evening
5895,2015-04-09,2025-11-21 17:59:58,17,Thursday,2015,April,Evening
5896,2015-04-09,2025-11-21 18:06:01,18,Thursday,2015,April,Evening
5897,2015-04-09,2025-11-21 18:08:04,18,Thursday,2015,April,Evening
5898,2015-04-09,2025-11-21 18:09:08,18,Thursday,2015,April,Evening
5899,2015-04-09,2025-11-21 18:12:18,18,Thursday,2015,April,Evening
5900,2015-04-09,2025-11-21 18:13:22,18,Thursday,2015,April,Evening
5901,2015-04-09,2025-11-21 18:38:57,18,Thursday,2015,April,Evening
5902,2015-04-09,2025-11-21 18:45:49,18,Thursday,2015,April,Evening
5903,2015-04-09,2025-11-21 18:48:15,18,Thursday,2015,April,Evening
5904,2015-04-09,2025-11-21 19:34:36,19,Thursday,2015,April,Evening
5905,2015-04-09,2025-11-21 19:57:23,19,Thursday,2015,April,Evening
5906,2015-04-09,2025-11-21 20:11:35,20,Thursday,2015,April,Evening
5907,2015-04-09,2025-11-21 20:22:02,20,Thursday,2015,April,Evening
5908,2015-04-09,2025-11-21 20:22:32,20,Thursday,2015,April,Evening
5909,2015-04-09,2025-11-21 20:30:30,20,Thursday,2015,April,Evening
5910,2015-04-09,2025-11-21 20:32:20,20,Thursday,2015,April,Evening
5911,2015-04-09,2025-11-21 22:25:34,22,Thursday,2015,April,Night
5912,2015-04-09,2025-11-21 22:51:13,22,Thursday,2015,April,Night
5913,2015-04-10,2025-11-21 11:16:11,11,Friday,2015,April,Morning
5914,2015-04-10,2025-11-21 11:21:02,11,Friday,2015,April,Morning
5915,2015-04-10,2025-11-21 11:36:59,11,Friday,2015,April,Morning
5916,2015-04-10,2025-11-21 11:59:30,11,Friday,2015,April,Morning
5917,2015-04-10,2025-11-21 12:09:48,12,Friday,2015,April,Afternoon
5918,2015-04-10,2025-11-21 12:12:04,12,Friday,2015,April,Afternoon
5919,2015-04-10,2025-11-21 12:20:35,12,Friday,2015,April,Afternoon
5920,2015-04-10,2025-11-21 12:22:12,12,Friday,2015,April,Afternoon
5921,2015-04-10,2025-11-21 12:42:18,12,Friday,2015,April,Afternoon
5922,2015-04-10,2025-11-21 12:44:58,12,Friday,2015,April,Afternoon
5923,2015-04-10,2025-11-21 12:48:56,12,Friday,2015,April,Afternoon
5924,2015-04-10,2025-11-21 12:49:03,12,Friday,2015,April,Afternoon
5925,2015-04-10,2025-11-21 13:11:42,13,Friday,2015,April,Afternoon
5926,2015-04-10,2025-11-21 13:33:15,13,Friday,2015,April,Afternoon
5927,2015-04-10,2025-11-21 14:02:08,14,Friday,2015,April,Afternoon
5928,2015-04-10,2025-11-21 14:07:18,14,Friday,2015,April,Afternoon
5929,2015-04-10,2025-11-21 14:40:44,14,Friday,2015,April,Afternoon
5930,2015-04-10,2025-11-21 14:44:44,14,Friday,2015,April,Afternoon
5931,2015-04-10,2025-11-21 15:24:08,15,Friday,2015,April,Afternoon
5932,2015-04-10,2025-11-21 15:38:26,15,Friday,2015,April,Afternoon
5933,2015-04-10,2025-11-21 15:48:53,15,Friday,2015,April,Afternoon
5934,2015-04-10,2025-11-21 15:52:10,15,Friday,2015,April,Afternoon
5935,2015-04-10,2025-11-21 16:03:39,16,Friday,2015,April,Afternoon
5936,2015-04-10,2025-11-21 16:06:38,16,Friday,2015,April,Afternoon
5937,2015-04-10,2025-11-21 16:32:42,16,Friday,2015,April,Afternoon
5938,2015-04-10,2025-11-21 16:36:41,16,Friday,2015,April,Afternoon
5939,2015-04-10,2025-11-21 16:51:10,16,Friday,2015,April,Afternoon
5940,2015-04-10,2025-11-21 16:59:45,16,Friday,2015,April,Afternoon
5941,2015-04-10,2025-11-21 17:31:21,17,Friday,2015,April,Evening
5942,2015-04-10,2025-11-21 17:32:27,17,Friday,2015,April,Evening
5943,2015-04-10,2025-11-21 17:38:18,17,Friday,2015,April,Evening
5944,2015-04-10,2025-11-21 17:39:50,17,Friday,2015,April,Evening
5945,2015-04-10,2025-11-21 17:40:18,17,Friday,2015,April,Evening
5946,2015-04-10,2025-11-21 17:40:25,17,Friday,2015,April,Evening
5947,2015-04-10,2025-11-21 17:43:16,17,Friday,2015,April,Evening
5948,2015-04-10,2025-11-21 17:47:43,17,Friday,2015,April,Evening
5949,2015-04-10,2025-11-21 17:56:11,17,Friday,2015,April,Evening
5950,2015-04-10,2025-11-21 18:31:17,18,Friday,2015,April,Evening
5951,2015-04-10,2025-11-21 18:35:27,18,Friday,2015,April,Evening
5952,2015-04-10,2025-11-21 18:41:00,18,Friday,2015,April,Evening
5953,2015-04-10,2025-11-21 18:41:10,18,Friday,2015,April,Evening
5954,2015-04-10,2025-11-21 18:51:44,18,Friday,2015,April,Evening
5955,2015-04-10,2025-11-21 18:56:04,18,Friday,2015,April,Evening
5956,2015-04-10,2025-11-21 20:02:50,20,Friday,2015,April,Evening
5957,2015-04-10,2025-11-21 20:04:44,20,Friday,2015,April,Evening
5958,2015-04-10,2025-11-21 20:32:49,20,Friday,2015,April,Evening
5959,2015-04-10,2025-11-21 20:42:32,20,Friday,2015,April,Evening
5960,2015-04-10,2025-11-21 20:44:30,20,Friday,2015,April,Evening
5961,2015-04-10,2025-11-21 20:44:46,20,Friday,2015,April,Evening
5962,2015-04-10,2025-11-21 20:46:24,20,Friday,2015,April,Evening
5963,2015-04-10,2025-11-21 20:48:13,20,Friday,2015,April,Evening
5964,2015-04-10,2025-11-21 20:54:55,20,Friday,2015,April,Evening
5965,2015-04-10,2025-11-21 20:55:03,20,Friday,2015,April,Evening
5966,2015-04-10,2025-11-21 21:27:13,21,Friday,2015,April,Night
5967,2015-04-10,2025-11-21 21:44:55,21,Friday,2015,April,Night
5968,2015-04-10,2025-11-21 22:13:32,22,Friday,2015,April,Night
5969,2015-04-10,2025-11-21 22:27:42,22,Friday,2015,April,Night
5970,2015-04-10,2025-11-21 22:45:45,22,Friday,2015,April,Night
5971,2015-04-10,2025-11-21 23:04:43,23,Friday,2015,April,Night
5972,2015-04-11,2025-11-21 11:58:01,11,Saturday,2015,April,Morning
5973,2015-04-11,2025-11-21 12:12:14,12,Saturday,2015,April,Afternoon
5974,2015-04-11,2025-11-21 12:19:49,12,Saturday,2015,April,Afternoon
5975,2015-04-11,2025-11-21 13:07:51,13,Saturday,2015,April,Afternoon
5976,2015-04-11,2025-11-21 13:08:43,13,Saturday,2015,April,Afternoon
5977,2015-04-11,2025-11-21 13:13:40,13,Saturday,2015,April,Afternoon
5978,2015-04-11,2025-11-21 13:33:39,13,Saturday,2015,April,Afternoon
5979,2015-04-11,2025-11-21 13:35:53,13,Saturday,2015,April,Afternoon
5980,2015-04-11,2025-11-21 13:41:05,13,Saturday,2015,April,Afternoon
5981,2015-04-11,2025-11-21 14:10:29,14,Saturday,2015,April,Afternoon
5982,2015-04-11,2025-11-21 14:23:12,14,Saturday,2015,April,Afternoon
5983,2015-04-11,2025-11-21 14:29:47,14,Saturday,2015,April,Afternoon
5984,2015-04-11,2025-11-21 14:35:52,14,Saturday,2015,April,Afternoon
5985,2015-04-11,2025-11-21 15:01:55,15,Saturday,2015,April,Afternoon
5986,2015-04-11,2025-11-21 15:07:21,15,Saturday,2015,April,Afternoon
5987,2015-04-11,2025-11-21 15:20:02,15,Saturday,2015,April,Afternoon
5988,2015-04-11,2025-11-21 15:38:07,15,Saturday,2015,April,Afternoon
5989,2015-04-11,2025-11-21 15:47:31,15,Saturday,2015,April,Afternoon
5990,2015-04-11,2025-11-21 15:55:33,15,Saturday,2015,April,Afternoon
5991,2015-04-11,2025-11-21 15:55:54,15,Saturday,2015,April,Afternoon
5992,2015-04-11,2025-11-21 15:56:32,15,Saturday,2015,April,Afternoon
5993,2015-04-11,2025-11-21 16:11:14,16,Saturday,2015,April,Afternoon
5994,2015-04-11,2025-11-21 16:12:05,16,Saturday,2015,April,Afternoon
5995,2015-04-11,2025-11-21 16:19:00,16,Saturday,2015,April,Afternoon
5996,2015-04-11,2025-11-21 16:25:01,16,Saturday,2015,April,Afternoon
5997,2015-04-11,2025-11-21 16:29:38,16,Saturday,2015,April,Afternoon
5998,2015-04-11,2025-11-21 16:31:58,16,Saturday,2015,April,Afternoon
5999,2015-04-11,2025-11-21 16:53:40,16,Saturday,2015,April,Afternoon
6000,2015-04-11,2025-11-21 17:02:26,17,Saturday,2015,April,Evening
6001,2015-04-11,2025-11-21 17:09:38,17,Saturday,2015,April,Evening
6002,2015-04-11,2025-11-21 17:10:39,17,Saturday,2015,April,Evening
6003,2015-04-11,2025-11-21 17:19:57,17,Saturday,2015,April,Evening
6004,2015-04-11,2025-11-21 17:51:56,17,Saturday,2015,April,Evening
6005,2015-04-11,2025-11-21 18:05:07,18,Saturday,2015,April,Evening
6006,2015-04-11,2025-11-21 18:13:26,18,Saturday,2015,April,Evening
6007,2015-04-11,2025-11-21 18:25:17,18,Saturday,2015,April,Evening
6008,2015-04-11,2025-11-21 18:31:11,18,Saturday,2015,April,Evening
6009,2015-04-11,2025-11-21 18:40:00,18,Saturday,2015,April,Evening
6010,2015-04-11,2025-11-21 18:44:44,18,Saturday,2015,April,Evening
6011,2015-04-11,2025-11-21 18:48:21,18,Saturday,2015,April,Evening
6012,2015-04-11,2025-11-21 18:57:27,18,Saturday,2015,April,Evening
6013,2015-04-11,2025-11-21 19:09:37,19,Saturday,2015,April,Evening
6014,2015-04-11,2025-11-21 19:11:32,19,Saturday,2015,April,Evening
6015,2015-04-11,2025-11-21 19:12:57,19,Saturday,2015,April,Evening
6016,2015-04-11,2025-11-21 19:38:31,19,Saturday,2015,April,Evening
6017,2015-04-11,2025-11-21 19:48:39,19,Saturday,2015,April,Evening
6018,2015-04-11,2025-11-21 20:10:16,20,Saturday,2015,April,Evening
6019,2015-04-11,2025-11-21 20:10:58,20,Saturday,2015,April,Evening
6020,2015-04-11,2025-11-21 20:14:07,20,Saturday,2015,April,Evening
6021,2015-04-11,2025-11-21 20:20:40,20,Saturday,2015,April,Evening
6022,2015-04-11,2025-11-21 20:42:22,20,Saturday,2015,April,Evening
6023,2015-04-11,2025-11-21 20:48:57,20,Saturday,2015,April,Evening
6024,2015-04-11,2025-11-21 20:52:58,20,Saturday,2015,April,Evening
6025,2015-04-11,2025-11-21 21:04:56,21,Saturday,2015,April,Night
6026,2015-04-11,2025-11-21 21:26:27,21,Saturday,2015,April,Night
6027,2015-04-11,2025-11-21 21:26:33,21,Saturday,2015,April,Night
6028,2015-04-11,2025-11-21 21:40:13,21,Saturday,2015,April,Night
6029,2015-04-11,2025-11-21 21:40:38,21,Saturday,2015,April,Night
6030,2015-04-11,2025-11-21 21:54:53,21,Saturday,2015,April,Night
6031,2015-04-11,2025-11-21 22:07:54,22,Saturday,2015,April,Night
6032,2015-04-11,2025-11-21 22:43:36,22,Saturday,2015,April,Night
6033,2015-04-11,2025-11-21 22:44:27,22,Saturday,2015,April,Night
6034,2015-04-11,2025-11-21 22:50:28,22,Saturday,2015,April,Night
6035,2015-04-12,2025-11-21 11:35:56,11,Sunday,2015,April,Morning
6036,2015-04-12,2025-11-21 11:40:25,11,Sunday,2015,April,Morning
6037,2015-04-12,2025-11-21 11:47:33,11,Sunday,2015,April,Morning
6038,2015-04-12,2025-11-21 11:51:07,11,Sunday,2015,April,Morning
6039,2015-04-12,2025-11-21 11:58:58,11,Sunday,2015,April,Morning
6040,2015-04-12,2025-11-21 12:02:01,12,Sunday,2015,April,Afternoon
6041,2015-04-12,2025-11-21 12:09:18,12,Sunday,2015,April,Afternoon
6042,2015-04-12,2025-11-21 12:15:07,12,Sunday,2015,April,Afternoon
6043,2015-04-12,2025-11-21 12:21:18,12,Sunday,2015,April,Afternoon
6044,2015-04-12,2025-11-21 12:30:38,12,Sunday,2015,April,Afternoon
6045,2015-04-12,2025-11-21 12:55:21,12,Sunday,2015,April,Afternoon
6046,2015-04-12,2025-11-21 13:07:43,13,Sunday,2015,April,Afternoon
6047,2015-04-12,2025-11-21 13:11:46,13,Sunday,2015,April,Afternoon
6048,2015-04-12,2025-11-21 13:15:14,13,Sunday,2015,April,Afternoon
6049,2015-04-12,2025-11-21 13:49:36,13,Sunday,2015,April,Afternoon
6050,2015-04-12,2025-11-21 14:37:02,14,Sunday,2015,April,Afternoon
6051,2015-04-12,2025-11-21 14:44:11,14,Sunday,2015,April,Afternoon
6052,2015-04-12,2025-11-21 14:48:07,14,Sunday,2015,April,Afternoon
6053,2015-04-12,2025-11-21 15:02:56,15,Sunday,2015,April,Afternoon
6054,2015-04-12,2025-11-21 15:10:44,15,Sunday,2015,April,Afternoon
6055,2015-04-12,2025-11-21 15:39:22,15,Sunday,2015,April,Afternoon
6056,2015-04-12,2025-11-21 15:55:20,15,Sunday,2015,April,Afternoon
6057,2015-04-12,2025-11-21 16:11:36,16,Sunday,2015,April,Afternoon
6058,2015-04-12,2025-11-21 16:39:27,16,Sunday,2015,April,Afternoon
6059,2015-04-12,2025-11-21 16:55:25,16,Sunday,2015,April,Afternoon
6060,2015-04-12,2025-11-21 17:00:33,17,Sunday,2015,April,Evening
6061,2015-04-12,2025-11-21 17:02:05,17,Sunday,2015,April,Evening
6062,2015-04-12,2025-11-21 17:15:21,17,Sunday,2015,April,Evening
6063,2015-04-12,2025-11-21 17:21:30,17,Sunday,2015,April,Evening
6064,2015-04-12,2025-11-21 17:35:05,17,Sunday,2015,April,Evening
6065,2015-04-12,2025-11-21 17:39:33,17,Sunday,2015,April,Evening
6066,2015-04-12,2025-11-21 17:45:01,17,Sunday,2015,April,Evening
6067,2015-04-12,2025-11-21 17:46:32,17,Sunday,2015,April,Evening
6068,2015-04-12,2025-11-21 17:55:24,17,Sunday,2015,April,Evening
6069,2015-04-12,2025-11-21 17:57:49,17,Sunday,2015,April,Evening
6070,2015-04-12,2025-11-21 18:15:02,18,Sunday,2015,April,Evening
6071,2015-04-12,2025-11-21 18:35:38,18,Sunday,2015,April,Evening
6072,2015-04-12,2025-11-21 18:43:51,18,Sunday,2015,April,Evening
6073,2015-04-12,2025-11-21 18:58:29,18,Sunday,2015,April,Evening
6074,2015-04-12,2025-11-21 19:07:03,19,Sunday,2015,April,Evening
6075,2015-04-12,2025-11-21 19:25:43,19,Sunday,2015,April,Evening
6076,2015-04-12,2025-11-21 19:29:35,19,Sunday,2015,April,Evening
6077,2015-04-12,2025-11-21 19:40:59,19,Sunday,2015,April,Evening
6078,2015-04-12,2025-11-21 19:51:55,19,Sunday,2015,April,Evening
6079,2015-04-12,2025-11-21 20:16:15,20,Sunday,2015,April,Evening
6080,2015-04-12,2025-11-21 20:50:18,20,Sunday,2015,April,Evening
6081,2015-04-12,2025-11-21 20:57:35,20,Sunday,2015,April,Evening
6082,2015-04-12,2025-11-21 21:42:20,21,Sunday,2015,April,Night
6083,2015-04-12,2025-11-21 21:51:56,21,Sunday,2015,April,Night
6084,2015-04-12,2025-11-21 22:09:04,22,Sunday,2015,April,Night
6085,2015-04-12,2025-11-21 22:14:54,22,Sunday,2015,April,Night
6086,2015-04-12,2025-11-21 22:16:05,22,Sunday,2015,April,Night
6087,2015-04-12,2025-11-21 22:17:51,22,Sunday,2015,April,Night
6088,2015-04-13,2025-11-21 11:38:20,11,Monday,2015,April,Morning
6089,2015-04-13,2025-11-21 11:44:42,11,Monday,2015,April,Morning
6090,2015-04-13,2025-11-21 11:46:24,11,Monday,2015,April,Morning
6091,2015-04-13,2025-11-21 11:46:55,11,Monday,2015,April,Morning
6092,2015-04-13,2025-11-21 11:54:21,11,Monday,2015,April,Morning
6093,2015-04-13,2025-11-21 11:56:54,11,Monday,2015,April,Morning
6094,2015-04-13,2025-11-21 12:00:11,12,Monday,2015,April,Afternoon
6095,2015-04-13,2025-11-21 12:18:34,12,Monday,2015,April,Afternoon
6096,2015-04-13,2025-11-21 12:20:21,12,Monday,2015,April,Afternoon
6097,2015-04-13,2025-11-21 12:24:51,12,Monday,2015,April,Afternoon
6098,2015-04-13,2025-11-21 12:29:22,12,Monday,2015,April,Afternoon
6099,2015-04-13,2025-11-21 12:33:45,12,Monday,2015,April,Afternoon
6100,2015-04-13,2025-11-21 12:36:41,12,Monday,2015,April,Afternoon
6101,2015-04-13,2025-11-21 12:49:26,12,Monday,2015,April,Afternoon
6102,2015-04-13,2025-11-21 13:00:43,13,Monday,2015,April,Afternoon
6103,2015-04-13,2025-11-21 13:03:28,13,Monday,2015,April,Afternoon
6104,2015-04-13,2025-11-21 13:14:05,13,Monday,2015,April,Afternoon
6105,2015-04-13,2025-11-21 13:15:09,13,Monday,2015,April,Afternoon
6106,2015-04-13,2025-11-21 13:17:46,13,Monday,2015,April,Afternoon
6107,2015-04-13,2025-11-21 13:24:54,13,Monday,2015,April,Afternoon
6108,2015-04-13,2025-11-21 13:45:30,13,Monday,2015,April,Afternoon
